machineID,datetime,time_in_cycles,voltmean_24h,rotatemean_24h,pressuremean_24h,vibrationmean_24h,voltsd_24h,rotatesd_24h,pressuresd_24h,vibrationsd_24h,voltmean_5d,rotatemean_5d,pressuremean_5d,vibrationmean_5d,voltsd_5d,rotatesd_5d,pressuresd_5d,vibrationsd_5d,error1,error2,error3,error4,error5,comp1,comp2,comp3,comp4,model,age,DI,RULWeek,failure,failed,RUL,RUL_I
1,2015-07-05,182,167.77086550792146,442.0668469482335,101.33317677893537,39.46192770128646,15.291474226964855,54.82617902145164,9.444700987130012,5.285831640954822,168.2689780983471,446.32166845357324,98.24167597970357,40.0139390451028,1.9829830732561988,8.718137222089519,2.280390199387016,1.3990390898537304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,model3,18,1.966589015922198,3.0,none,0,16.0,59.0
1,2015-07-06,183,170.0279839867079,441.0713947361614,102.70496451399318,36.991082591824416,15.32494214978472,50.55720487480053,11.023192022915643,5.18735711066478,168.74209272368006,442.55837513606167,99.6861027876661,39.605603454403926,2.0818188041029124,4.379942027079957,2.3811021526286162,1.9474664063396834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,model3,18,1.9272022969218252,3.0,none,0,17.0,58.0
1,2015-07-07,184,172.11811716969066,468.1504924810188,102.66137025402257,43.0692745150142,11.653661767928876,55.127484817121655,9.998732034620048,8.202033897156841,169.82301950419256,448.8284266868932,100.29388847859283,40.34787715728149,2.1665727163637403,11.202322589734678,2.723955597539338,2.4673525058688806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,model3,18,1.8886044126098667,3.0,none,0,18.0,57.0
1,2015-07-08,185,165.64854638768915,443.8310244307617,102.30394997285828,49.250337746262204,17.242995079777195,43.8055055201103,10.508768259291688,4.514541335822997,169.46081799162633,448.78255284569775,101.34947562830692,42.24955076063712,2.7368072657595057,11.227171212215614,2.0898421175434354,4.614005359003892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,model3,18,1.850779564255648,3.0,none,0,19.0,56.0
1,2015-07-09,186,167.97389842385377,449.4867041197542,101.34986370004349,49.04730806496417,13.408643910750547,37.007984931028865,8.467422718751626,6.046129537669173,168.70788229517228,448.92129254318644,102.07066504397037,43.56398612387031,2.457063254839797,11.231617981743813,0.6835813483725426,5.537962125253511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,model3,18,1.8137122695444619,3.0,none,0,20.0,55.0
1,2015-07-10,187,173.93010598799535,444.3827427474326,99.63145548670418,41.23618442429235,14.125070173204866,46.89249862494309,12.631567775163665,4.784854959999125,169.93973039118706,449.38447170302624,101.73032078552414,43.91883746847149,3.2770036059313825,10.921759303280128,1.2938138478235324,5.259236590737533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,model3,18,1.777387356240409,3.0,none,0,21.0,54.0
1,2015-07-11,188,165.14862450501582,470.20139542242487,107.99625067813786,39.29282249358849,13.552640204641579,50.06012195854514,17.80442059955187,7.174306731991381,168.96385849484864,455.21047184027896,102.78857801835306,44.37918544882431,3.9096127576212223,12.958250090203794,3.1387984268988207,4.554802511395805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,model3,18,1.7417899559761605,4.0,none,0,22.0,53.0
1,2015-07-12,189,167.87804162347905,442.3121681416241,124.00620075633118,47.47145644829833,14.239803161611505,53.25622762375639,10.45970494089165,6.462740816038404,168.1158433856063,450.0428069724,107.05754411881477,45.259621835481134,3.4919296249007803,11.587312941181086,9.98072138249792,4.662492246540373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,model3,18,1.7069054981670977,4.0,none,0,23.0,52.0
1,2015-07-13,190,161.72786455699654,459.3950204397442,117.82413724513073,50.3002897000784,10.3015111395537,48.11076344972335,18.110601928908537,5.385175543176764,167.33170701946779,453.1556061741965,110.16158157326927,45.46961222624438,4.483822583922448,11.59195135458339,10.530987903683085,4.904522785545866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,model3,18,1.6727197040473367,4.0,none,0,24.0,51.0
1,2015-07-14,191,170.04998092249585,460.58116822999426,99.43858558026909,43.80190711173582,16.184952806621165,42.511934494128454,11.548518304357343,6.216475146290496,167.7469235191962,455.3744989962444,109.7793259493144,44.420532035598704,4.651162203152922,11.774485632171498,10.956875687079142,4.491543766298325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,model3,18,1.6392185808252056,4.0,none,0,25.0,50.0
1,2015-07-15,192,170.12750295196028,470.64700513620943,101.23907194122661,40.74898500203354,17.355288474001956,54.88588709412777,9.865842306417088,4.739103199972337,166.9864029119892,460.6273514739998,110.10084924021888,44.323092151146945,3.5733980460990233,11.500244456157699,10.602502968075463,4.582264093025743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,model3,18,1.606388415955767,4.0,none,0,26.0,49.0
1,2015-07-16,193,169.04120596172694,448.15166932289634,101.24246727807376,40.42593418284101,13.86135262117071,44.85959392631859,11.12655909238713,4.446760753521514,167.76491920333143,456.2174062540941,108.75009256020606,44.549714488997445,3.4961064916597895,11.132887469134722,11.342080437346437,4.289988806950584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,model3,18,1.5742157715280576,4.0,none,0,27.0,48.0
1,2015-07-17,194,166.34870734160054,451.78233721407537,97.79244441437406,39.72933865839137,13.48939965103878,48.52194214627481,9.015762100643515,5.489287107994111,167.45905234695573,458.11144006858433,103.50734129181463,43.001290931016044,3.550215806480117,8.719835198768891,8.131115634921162,4.368277273480877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,model3,18,1.5426874787647344,4.0,none,0,28.0,47.0
1,2015-07-18,195,169.43037111798165,442.3324931881814,95.21032743556715,39.335340948024744,11.110771925926482,54.58035679646202,11.270944020177165,4.299590555412395,168.99955365915272,454.6989346182718,98.9845793299019,40.80830118060531,1.548385597900212,11.104545492928002,2.5521108721555237,1.7638857227741231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,model3,18,1.5117906326318846,5.0,none,0,29.0,46.0
1,2015-07-19,196,167.2602040053254,457.1402519545954,100.91781689822055,40.46443022618506,13.608331926806192,57.26013897569112,10.090844791906642,6.532547397770053,168.44159827571863,454.01075136319207,99.2804255934922,40.14080580349516,1.5776058262696746,10.749826737312134,2.6993860587586185,0.5860869692508512,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,model3,18,1.4815125865567897,5.0,none,0,30.0,45.0
1,2015-07-20,197,172.01556306893255,443.853162219402,99.94985131627914,41.08049552045261,15.121334879190558,43.348005553247525,8.490701972987834,3.967092050099157,168.81921029911308,448.6519827798305,99.0225814685027,40.20710790717898,2.18936955177843,6.022141925689738,2.5212178453953333,0.6828518733881594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,model3,18,1.4518409472514797,5.0,none,0,31.0,44.0
1,2015-07-21,198,166.07456921509012,458.7512487407667,101.39554937753967,38.707028668062925,12.705506779852847,56.77235242266406,7.846103179377099,4.854014823375254,168.22588294978573,450.7718986634046,99.05319788839587,39.863326804223355,2.4948417798333375,7.488982175836621,2.555609250242905,0.9322784287591936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,model3,18,1.4227635696399639,5.0,none,0,32.0,43.0
1,2015-07-22,199,169.71373405010618,450.7671310776895,105.0478477323954,40.54123152890323,13.557206960181569,45.692969293004445,8.728422800462278,5.398865185666778,168.89888829148686,450.5688574361275,100.50427855200013,40.02570537832573,2.308796965335743,7.46847246907483,3.5335076952010267,0.9729260327487709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,model3,18,1.394268551887056,5.0,none,0,33.0,42.0
1,2015-07-23,200,168.94037836601026,442.63471701515874,99.89022466084542,39.94682988853446,15.53001738184429,39.04775951396653,8.952732850096826,4.377808595745067,168.8008897410926,450.62930220152305,101.44025799705578,40.14800316642768,2.2909278993784676,7.3859147103084295,2.1162208461313785,0.9001631535717464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,model3,18,1.3663442305267637,5.0,none,0,34.0,41.0
1,2015-07-24,201,170.45018585328856,444.5958510340308,103.93644179778649,41.30954756555653,14.63362313157839,57.8796171322631,10.718269742064297,5.868233891398232,169.43888611068522,448.1204220174101,102.04398297696898,40.317026634301975,2.1968540490802995,6.7220646352906215,2.347825179119222,1.0425197187262905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,model3,18,1.3389791756882454,5.0,none,0,35.0,40.0
1,2015-07-25,202,167.09155645909388,476.0487631825576,102.70073991762087,41.04802997028621,11.495033011228879,47.43822956716204,8.936104648970781,5.163493949276033,168.45408478871747,454.55954221004123,102.59416069723731,40.3105335242687,1.8252530632199504,13.557433400367113,2.036025351893734,1.0366604784647482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,model3,18,1.3121621864173818,6.0,none,0,36.0,39.0
1,2015-07-26,203,170.38382321507618,459.3807684392106,98.62741487445213,39.553748493442455,17.78278084652616,58.32276224799045,8.267936177753617,5.896099491112848,169.3159355887147,454.68544614972996,102.04053379661981,40.4798774893446,1.3851044185298553,13.608917676697496,2.7086660248015555,0.734297054486823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,model3,18,1.2858822860920458,6.0,none,0,37.0,38.0
1,2015-07-27,204,166.82850060653598,455.21552773401066,98.48935755878108,40.09494555341191,13.959120652321722,54.986351133727865,10.682829527709927,5.335578036553496,168.73888890000063,455.5751254809942,100.72883576189693,40.39062029424634,1.7348077538179245,13.432988389077298,2.465341935110696,0.7518880733956951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,model3,18,1.2601287179291956,6.0,none,0,38.0,37.0
1,2015-07-28,205,176.43085740897246,452.54541970601457,100.1828730179463,41.45475579394916,19.923008846857847,47.42588426998652,9.976418036797183,4.25317866133393,170.23698470859307,457.5572660191653,100.7873654333171,40.692205475329274,3.871128971318092,11.660416464467758,2.443835180349411,0.8279506371065404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,model3,18,1.234890940581953,6.0,none,0,39.0,36.0
1,2015-07-29,206,176.74713851715975,445.13822466004655,99.59522695254208,40.25145489750687,15.851307067556261,47.1761091825897,11.00188007440895,4.278885837969803,171.49637524136733,457.66574074436846,99.91912246426824,40.480586941719345,4.8566676683503385,11.51126322924548,1.7047437121475724,0.7634210546266456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,model3,18,1.21015862382486,6.0,none,0,40.0,35.0
1,2015-07-30,207,169.23976720235558,450.7367896982239,99.82705438626029,39.283230607303345,12.775692594594256,37.73474610402922,8.76594231947635,5.0230762904152,171.92601739001967,452.60334604750176,99.34438535799612,40.127627069122774,4.447352381495293,5.290849951436753,0.7490112923030595,0.8396448757017837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,model3,18,1.1859216443255534,6.0,none,0,41.0,34.0
1,2015-07-31,208,165.98308879976807,444.5985180719039,99.88771727057558,39.5702107736192,12.155888060092442,57.58434803648991,8.44734256037975,5.6848298239129775,171.045870506958,449.6468959740405,99.59644583722081,40.13091952515813,5.20054125782968,4.647935140828384,0.6533686040452937,0.8368596320027909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,model3,18,1.162170081501123,6.0,none,0,42.0,33.0
1,2015-08-01,209,166.93600246531386,453.650573061849,98.1893071789687,40.008524084530386,15.895724482998947,56.01300222981998,9.916062419947723,4.33868573865061,171.0673708787136,449.33390503960817,99.53643576125835,40.11363523138182,5.178923937710633,4.211388079169917,0.7816570271244794,0.8386788655215291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,model3,18,1.1388942134574584,7.0,none,0,43.0,32.0
1,2015-08-02,210,168.83792867599433,432.3977307283686,99.94642456564061,40.50494770964114,13.700583962657568,55.10307216484459,12.004851112976889,5.5470543084098,169.54878513211798,445.304367244079,99.48914607079722,39.92367361452021,4.24140083099185,8.159005114498257,0.7387453808616038,0.496896108554651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,model3,18,1.1160845130099226,7.0,none,0,44.0,31.0
1,2015-08-03,211,172.66793142218953,458.4704422509946,100.55321980456364,38.97518891680488,14.712265330639287,46.13998109866802,8.00653587077029,5.273792475652489,168.73294371312394,447.97081076226857,99.68074464120153,39.66842041837982,2.5759813690489666,10.050445019807217,0.8832367530130224,0.602916796169116,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,model3,18,1.0937316437837228,7.0,none,0,45.0,30.0
1,2015-08-04,212,176.330746524411,450.9047896738094,98.71748927468222,41.01423350604633,14.197769873194083,45.8544338889468,9.326315749579496,5.003643201354167,170.15113957753505,448.00441075738564,99.45883161888592,40.014620998128414,4.299885464042823,10.06227767910339,0.9721954612827678,0.7933476731070335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,model3,18,1.0718264563923836,7.0,none,0,46.0,29.0
1,2015-08-05,213,171.0610290238529,448.7595224862784,99.79637723503954,39.41758348136815,18.027143507446226,54.420732167655714,9.021837433407875,5.2709058783933544,171.166727622352,448.8366116402605,99.44056361177871,39.9840955396782,3.614353889360635,9.880600001471803,0.9629358234192217,0.8172968329194013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,model3,18,1.0503599846927558,7.0,none,0,47.0,28.0
1,2015-08-06,214,172.34322112173496,444.2534356556135,103.85526549545557,41.77955290151511,16.297515103063645,47.763358982874884,9.682428668717105,6.094524606090833,172.24817135363622,446.95718415901337,100.5737552750761,40.33830130307514,2.73366580941085,9.626461769618386,1.9501483874536305,1.1475689764294184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,model3,18,1.029323442115033,7.0,none,0,48.0,27.0
1,2015-08-07,215,170.9334582280858,439.56515230039287,103.10762519736157,42.42574295989658,15.763931358880612,56.49944614659611,10.642559607749675,4.681252946139099,172.66727726405452,448.39066847341826,101.20599540142028,40.72246035312624,2.1858740638193805,7.125046126328347,2.1932071271094284,1.4882379673446358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,model3,18,1.0087082180662654,7.0,none,0,49.0,26.0
1,2015-08-08,216,171.3257260688159,456.4194704275216,98.57209543953411,41.048249667116835,13.938281498313136,47.171822019746735,9.283189792243613,6.136335922759978,172.39883619337976,447.9804741087237,100.80977052841436,41.13707250318863,2.2666957135283994,6.424244187766103,2.4983480686768234,1.1239521809015707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,model3,18,0.9885058744059089,8.0,none,0,50.0,25.0
1,2015-08-09,217,169.18610044999375,443.15714811832316,100.96219976596184,40.89104830861783,12.530202521972173,46.514598231020315,11.03421336539678,4.813094370588385,170.9699069784963,446.43094579762646,101.2587126266703,41.11243546370292,1.1406353964719398,6.4767143616032135,2.2138665880565207,1.12865822842167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,model3,18,0.9687081419919574,8.0,none,0,51.0,24.0
1,2015-08-10,218,171.1892104013631,460.54070521737253,99.64910207707203,39.21677525038972,13.536343037725967,45.38324274740073,8.646847173676619,4.280558133033082,170.99554325399833,448.7871823438453,101.22925759507679,41.07227381750724,1.1446288810965932,9.133661695435961,2.2390234706330925,1.2050329040657521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,model3,18,0.949306917296253,8.0,none,0,52.0,23.0
1,2015-08-11,219,165.2807145021798,445.6740550692525,100.87806250721444,39.088269677207315,11.01363811245569,50.10679299251063,11.940141510080888,4.653434703036894,169.5830419300873,449.07130622657314,100.63381699742857,40.534017172645676,2.5547961356505198,8.97814254673227,1.6961410155433096,1.3960520089603259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,model3,18,0.930294259087581,8.0,none,0,53.0,22.0
1,2015-08-12,220,174.69451546629782,452.09693328406075,97.76812088460382,39.62145620656305,18.640353986984177,40.410676129509625,5.012431165218423,4.743637995364129,170.3352533777297,451.5776624233067,99.56591613487701,39.97315982197897,3.4489984199255557,7.2423498268178585,1.4051693241605157,0.9323600525778487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,model3,18,0.9116623851811967,8.0,none,0,54.0,21.0
1,2015-08-13,221,168.12300168500096,448.44701188676345,96.98599588527657,40.63154164618563,12.82989479347008,38.700221246326414,7.94477815252295,4.797851764910282,169.69470850096673,449.9831707151551,99.24869622402551,39.88981821779273,3.5158175829760814,6.7722295636570795,1.8071503727450953,0.8246363451481706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,model3,18,0.8934036692534544,8.0,none,0,55.0,20.0
1,2015-08-14,222,172.95323031773196,447.0687664144116,100.40759863656915,40.474237700769955,11.735412427542967,43.51568682340128,11.60388486134193,4.980577679037434,170.44813447451435,450.7654943743728,99.13777599814696,39.80645609622316,3.7737554869053245,5.964297725808998,1.6888319787561432,0.7114138436423885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,model3,18,0.8755106377202305,8.0,none,0,56.0,19.0
1,2015-08-15,223,169.14402464185665,453.8399748759325,99.33878506256782,40.00918935248398,15.438597001016106,52.15547086483505,8.138729068275453,4.206483755537335,170.03909732261306,449.42534830608474,99.07571259524612,39.964938916642005,3.7841734192520753,3.4354444892904996,1.6709506848625126,0.6309183542891793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,model3,18,0.8579759666778655,9.0,none,0,57.0,18.0
1,2015-08-16,224,177.8031281932745,452.3166526010112,100.71143146144313,39.55394637621841,15.109311315374468,44.57998566013418,10.440221166531238,5.034639852198772,172.54358006083203,450.7538678124365,99.04238638609185,40.05807425644423,3.986090604605392,2.8579596979035773,1.6271034530683448,0.48714136408960723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,model3,18,0.8407924789053743,9.0,none,0,58.0,17.0
1,2015-08-17,225,166.39586989403858,441.9824279400771,101.19125660062015,40.46876411989715,12.781286260470038,44.075278357696945,12.397768382606616,5.454258705671108,170.8838509463802,448.7309667436398,99.72701352929512,40.22753583911104,4.553844165705294,4.672938675020405,1.676319002494552,0.4426261223904339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,model3,18,0.8239531409266948,9.0,none,0,59.0,16.0
1,2015-08-18,226,170.12092733196684,469.2716040283646,102.81700932821832,39.550755981261155,18.071524190379517,52.642765581078805,11.665748721084743,4.788854830981062,171.28343607577338,452.89588517196,100.89321621788346,40.011378706126145,4.333341930927034,10.276792368865712,1.2722946151229406,0.459581954070668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,model3,18,0.8074510601317726,9.0,none,0,60.0,15.0
1,2015-08-19,227,172.32017405261936,438.2234785101009,98.29116588074363,41.10095133072554,14.454125720792524,46.58006692808845,10.843460954774999,5.583484774875817,171.15682482275085,451.1268275910978,100.46992966671836,40.13672143211726,4.281292735159532,12.12565695318672,1.7402527367042155,0.6594009308813908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,model3,18,0.7912794819553075,9.0,none,0,61.0,14.0
1,2015-08-20,228,173.36737882744248,457.0429897371937,98.52055241215879,41.40016431658071,14.795412728746152,45.70430579455972,9.039422752725503,4.156784179611611,172.001495659868,451.7674305633501,100.30628313663655,40.41491642493661,4.20076511663608,12.38662758476722,1.9039827324244996,0.8561979285489283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,model3,18,0.7754317871120007,9.0,none,0,62.0,13.0
1,2015-08-21,229,168.8242559122624,440.4517591407721,97.81956003785557,39.98696484837054,14.649357444277598,57.436142220406516,7.524215866421242,4.3414907055532534,170.2057212036656,449.39445187130224,99.72790885191905,40.501520119367036,2.779280173621004,13.35385531623155,2.1706947920129678,0.7643087888832106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,model3,18,0.7599014888871753,9.0,none,0,63.0,12.0
1,2015-08-22,230,170.48058332158323,465.1352332631982,99.95981506243372,40.58015785720847,16.68655344299806,61.91109744439886,9.781350097611881,5.152657950164439,171.02266388917454,454.0250129359264,99.48162054428175,40.523798866829296,1.8111597499458243,14.13263447160281,2.028347093370728,0.764738668504737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,model3,18,0.7446822304816619,10.0,none,0,64.0,11.0
1,2015-08-23,231,165.21088570454737,472.2365999123818,100.43439512020223,40.45836798979649,11.810876756084301,56.69952233143141,10.184019226085994,4.9106737652202455,170.04065556369065,454.61801211272984,99.00509770267854,40.705321268536366,3.211819330667726,14.96972401694736,1.1296413904869989,0.5549814761171296,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,model3,18,0.7297677824098578,10.0,none,0,65.0,10.0
